8,6,10,24,7,0,1,13,17,2,5,180714102,1,6
9,7,11,25,8,1,0,14,18,3,6,180714103,9,0
0,8,12,26,9,2,1,15,19,4,0,180714104,9,4
1,9,13,27,0,3,2,16,20,5,4,180714105,0,4
2,10,14,28,0,4,3,17,21,6,4,180714106,10,1
3,0,15,29,1,5,4,18,22,7,1,180714107,7,9
4,1,16,30,2,6,5,19,23,0,9,180714108,30,3
5,2,17,0,3,7,6,20,24,1,3,180714109,5,0
0,3,18,1,4,8,7,21,25,2,0,180714110,2,9
1,4,19,2,5,9,8,22,26,0,9,180714111,2,3
2,5,20,0,6,10,9,23,27,1,3,180714112,6,4
3,6,21,1,0,11,10,24,28,2,4,180714113,11,5
4,7,22,2,1,0,11,25,29,3,5,180714114,0,5
5,8,23,3,2,0,12,26,30,4,5,180714115,3,3
6,9,24,0,3,1,13,27,31,5,3,180714116,9,1
7,0,25,1,4,2,14,28,32,6,1,180714117,4,4
8,1,26,2,0,3,15,29,33,7,4,180714118,29,7
9,2,27,3,1,4,16,0,34,8,7,180714119,1,4
3,6,22,2,12,10,13,0,1,16,7,180715030,22,2
4,7,0,3,13,11,14,1,2,17,2,180715031,11,5
5,8,1,4,14,0,15,2,3,18,5,180715032,1,2
6,9,0,5,15,1,16,3,4,19,2,180715033,1,5
7,10,1,6,16,0,17,4,5,20,5,180715034,4,7
8,11,2,7,17,1,18,0,6,21,7,180715035,18,6
9,12,3,8,18,2,0,1,7,22,6,180715036,1,7
10,13,4,9,19,3,1,0,8,23,7,180715037,13,1
11,0,5,10,20,4,2,1,9,24,1,180715038,9,8
12,1,6,11,21,5,3,2,0,25,8,180715039,1,1
13,0,7,12,22,6,4,3,1,26,1,180715040,12,3
14,1,8,0,23,7,5,4,2,27,3,180715041,2,8
15,2,9,1,24,8,6,5,0,28,8,180715042,2,1
16,0,10,2,25,9,7,6,1,29,1,180715043,9,5
17,1,11,3,26,0,8,7,2,30,5,180715044,26,4
18,2,12,4,0,1,9,8,3,31,4,180715045,18,0
0,3,13,5,1,2,10,9,4,32,0,180715046,32,9
1,4,14,6,2,3,11,10,5,0,9,180715047,4,1
2,0,15,7,3,4,12,11,6,1,1,180715048,6,8
3,1,16,8,4,5,13,12,0,2,8,180715049,3,0
0,2,17,9,5,6,14,13,1,3,0,180715050,13,7
1,3,18,10,6,7,15,0,2,4,7,180715051,15,6
2,4,19,11,7,8,0,1,3,5,6,180715052,3,8
3,5,20,12,8,9,1,2,0,6,8,180715053,20,2
4,6,0,13,9,10,2,3,1,7,2,180715054,1,8
5,7,1,14,10,11,3,4,0,8,8,180715055,14,3
6,8,2,0,11,12,4,5,1,9,3,180715056,5,7
7,9,3,1,12,13,5,0,2,10,7,180715057,13,5
8,10,4,2,13,0,6,1,3,11,5,180715058,1,7
9,11,5,3,14,1,7,0,4,12,7,180715059,14,4
10,12,6,4,0,2,8,1,5,13,4,180715060,5,8
11,13,7,5,1,3,9,2,0,14,8,180715061,11,0
0,14,8,6,2,4,10,3,1,15,0,180715062,8,2
1,15,0,7,3,5,11,4,2,16,2,180715063,7,3
2,16,1,0,4,6,12,5,3,17,3,180715064,1,2
3,17,0,1,5,7,13,6,4,18,2,180715065,18,9
4,18,1,2,6,8,14,7,5,0,9,180715066,7,7
5,19,2,3,7,9,15,0,6,1,7,180715067,1,9
6,20,3,4,8,10,16,1,7,0,9,180715068,20,1
7,0,4,5,9,11,17,2,8,1,1,180715069,0,1
8,0,5,6,10,12,18,3,9,2,1,180715070,10,4
9,1,6,7,0,13,19,4,10,3,4,180715071,0,4
10,2,7,8,0,14,20,5,11,4,4,180715072,5,7
11,3,8,9,1,15,21,0,12,5,7,180715073,21,6
12,4,9,10,2,16,0,1,13,6,6,180715074,13,8
13,5,10,11,3,17,1,2,0,7,8,180715075,10,2
14,6,0,12,4,18,2,3,1,8,2,180715076,3,7
15,7,1,13,5,19,3,0,2,9,7,180715077,3,6
16,8,2,14,6,20,0,1,3,10,6,180715078,6,4
17,9,3,15,0,21,1,2,4,11,4,180715079,9,1
18,0,4,16,1,22,2,3,5,12,1,180715080,12,9
19,1,5,17,2,23,3,4,6,0,9,180715081,6,8
20,2,6,18,3,24,4,5,0,1,8,180715082,3,4
21,3,7,19,0,25,5,6,1,2,4,180715083,7,2
22,4,0,20,1,26,6,7,2,3,2,180715084,26,5
23,5,1,21,2,0,7,8,3,4,5,180715085,23,0
0,6,2,22,3,1,8,9,4,5,0,180715086,4,8
1,7,3,23,4,2,9,10,0,6,8,180715087,7,1
2,0,4,24,5,3,10,11,1,7,1,180715088,24,3
3,1,5,0,6,4,11,12,2,8,3,180715089,4,5
4,2,6,1,7,0,12,13,3,9,5,180715090,7,4
5,3,7,2,0,1,13,14,4,10,4,180715091,5,0
0,4,8,3,1,2,14,15,5,11,0,180715092,3,3
1,5,9,0,2,3,15,16,6,12,3,180715093,9,2
2,6,0,1,3,4,16,17,7,13,2,180715094,13,9
3,7,1,2,4,5,17,18,8,0,9,180715095,2,3
4,8,2,0,5,6,18,19,9,1,3,180715096,0,3
5,9,3,0,6,7,19,20,10,2,3,180715097,0,3
6,10,4,0,7,8,20,21,11,3,3,180715098,3,9
7,11,5,1,8,9,21,22,12,0,9,180715099,22,7
8,12,6,2,9,10,22,0,13,1,7,180715100,9,4
9,13,7,3,0,11,23,1,14,2,4,180715101,23,6
10,14,8,4,1,12,0,2,15,3,6,180715102,2,7
11,15,9,5,2,13,1,0,16,4,7,180715103,0,7
12,16,10,6,3,14,2,0,17,5,7,180715104,14,5
13,17,11,7,4,0,3,1,18,6,5,180715105,11,2
14,18,0,8,5,1,4,2,19,7,2,180715106,5,4
15,19,1,9,0,2,5,3,20,8,4,180715107,5,6
16,20,2,10,1,3,0,4,21,9,6,180715108,1,4
17,21,3,11,0,4,1,5,22,10,4,180715109,21,1
18,0,4,12,1,5,2,6,23,11,1,180715110,0,1
19,0,5,13,2,6,3,7,24,12,1,180715111,7,7
20,1,6,14,3,7,4,0,25,13,7,180715112,7,5
21,2,7,15,4,0,5,1,26,14,5,180715113,21,0
0,3,8,16,5,1,6,2,27,15,0,180715114,0,0
0,4,9,17,6,2,7,3,28,16,0,180715115,9,2
1,5,0,18,7,3,8,4,29,17,2,180715116,18,3
2,6,1,0,8,4,9,5,30,18,3,180715117,5,7
3,7,2,1,9,5,10,0,31,19,7,180715118,7,1
4,0,3,2,10,6,11,1,32,20,1,180715119,1,7
9,0,11,30,21,1,2,30,7,5,1,180716030,0,1
10,0,12,31,22,2,3,31,8,6,1,180716031,6,9
11,1,13,32,23,3,4,32,9,0,9,180716032,0,9
12,2,14,33,24,4,5,33,10,0,9,180716033,0,9
13,3,15,34,25,5,6,34,11,0,9,180716034,3,1
14,0,16,35,26,6,7,35,12,1,1,180716035,35,3
15,1,17,0,27,7,8,36,13,2,3,180716036,13,8
16,2,18,1,28,8,9,37,0,3,8,180716037,28,4
17,3,19,2,0,9,10,38,1,4,4,180716038,19,2
18,4,0,3,1,10,11,39,2,5,2,180716039,3,3
19,5,1,0,2,11,12,40,3,6,3,180716040,12,6
20,6,2,1,3,12,0,41,4,7,6,180716041,6,1
21,0,3,2,4,13,1,42,5,8,1,180716042,4,4
22,1,4,3,0,14,2,43,6,9,4,180716043,6,8
23,2,5,4,1,15,3,44,0,10,8,180716044,5,2
24,3,0,5,2,16,4,45,1,11,2,180716045,0,2
25,4,0,6,3,17,5,46,2,12,2,180716046,12,9
26,5,1,7,4,18,6,47,3,0,9,180716047,3,8
27,6,2,8,5,19,7,48,0,1,8,180716048,5,4
28,7,3,9,0,20,8,49,1,2,4,180716049,2,9
29,8,4,10,1,21,9,50,2,0,9,180716050,10,3
30,9,5,0,2,22,10,51,3,1,3,180716051,3,8
31,10,6,1,3,23,11,52,0,2,8,180716052,6,2
32,11,0,2,4,24,12,53,1,3,2,180716053,24,5
33,12,1,3,5,0,13,54,2,4,5,180716054,1,2
34,13,0,4,6,1,14,55,3,5,2,180716055,5,9
35,14,1,5,7,2,15,56,4,0,9,180716056,15,6
36,15,2,6,8,3,0,57,5,1,6,180716057,0,6
37,16,3,7,9,4,0,58,6,2,6,180716058,2,9
38,17,4,8,10,5,1,59,7,0,9,180716059,17,1
39,0,5,9,11,6,2,60,8,1,1,180716060,60,7
40,1,6,10,12,7,3,0,9,2,7,180716061,1,1
41,0,7,11,13,8,4,1,10,3,1,180716062,8,5
42,1,8,12,14,0,5,2,11,4,5,180716063,11,8
43,2,9,13,15,1,6,3,0,5,8,180716064,43,0
0,3,10,14,16,2,7,4,1,6,0,180716065,3,1
1,0,11,15,17,3,8,5,2,7,1,180716066,17,4
2,1,12,16,0,4,9,6,3,8,4,180716067,1,1
3,0,13,17,1,5,10,7,4,9,1,180716068,0,1
4,0,14,18,2,6,11,8,5,10,1,180716069,11,6
5,1,15,19,3,7,0,9,6,11,6,180716070,9,7
6,2,16,20,4,8,1,0,7,12,7,180716071,6,0
0,3,17,21,5,9,2,1,8,13,0,180716072,9,5
1,4,18,22,6,0,3,2,9,14,5,180716073,18,2
2,5,0,23,7,1,4,3,10,15,2,180716074,15,9
3,6,1,24,8,2,5,4,11,0,9,180716075,8,4
4,7,2,25,0,3,6,5,12,1,4,180716076,4,0
0,8,3,26,1,4,7,6,13,2,0,180716077,7,6
1,9,4,27,2,5,0,7,14,3,6,180716078,4,2
2,10,0,28,3,6,1,8,15,4,2,180716079,0,2
3,11,0,29,4,7,2,9,16,5,2,180716080,3,0
0,12,1,30,5,8,3,10,17,6,0,180716081,8,5
1,13,2,31,6,0,4,11,18,7,5,180716082,18,8
2,14,3,32,7,1,5,12,0,8,8,180716083,0,8
3,15,4,33,8,2,6,13,0,9,8,180716084,15,1
4,0,5,34,9,3,7,14,1,10,1,180716085,9,4
5,1,6,35,0,4,8,15,2,11,4,180716086,1,1
6,0,7,36,1,5,9,16,3,12,1,180716087,0,1
7,0,8,37,2,6,10,17,4,13,1,180716088,4,8
8,1,9,38,3,7,11,18,0,14,8,180716089,9,2
9,2,0,39,4,8,12,19,1,15,2,180716090,2,1
10,0,1,40,5,9,13,20,2,16,1,180716091,16,9
11,1,2,41,6,10,14,21,3,0,9,180716092,21,7
12,2,3,42,7,11,15,0,4,1,7,180716093,4,8
13,3,4,43,8,12,16,1,0,2,8,180716094,8,4
14,4,5,44,0,13,17,2,1,3,4,180716095,1,8
15,5,6,45,1,14,18,3,0,4,8,180716096,0,8
16,6,7,46,2,15,19,4,0,5,8,180716097,19,6
17,7,8,47,3,16,0,5,1,6,6,180716098,1,8
18,8,9,48,4,17,1,6,0,7,8,180716099,9,2
19,9,0,49,5,18,2,7,1,8,2,180716100,2,6
20,10,1,50,6,19,0,8,2,9,6,180716101,9,9
21,11,2,51,7,20,1,9,3,0,9,180716102,0,9
22,12,3,52,8,21,2,10,4,0,9,180716103,2,6
23,13,4,53,9,22,0,11,5,1,6,180716104,5,8
24,14,5,54,10,23,1,12,0,2,8,180716105,12,7
25,15,6,55,11,24,2,0,1,3,7,180716106,3,9
26,16,7,56,12,25,3,1,2,0,9,180716107,16,1
27,0,8,57,13,26,4,2,3,1,1,180716108,2,7
28,1,9,58,14,27,5,0,4,2,7,180716109,14,4
29,2,10,59,0,28,6,1,5,3,4,180716110,2,1
30,0,11,60,1,29,7,2,6,4,1,180716111,0,1
31,0,12,61,2,30,8,3,7,5,1,180716112,2,4
32,1,13,62,0,31,9,4,8,6,4,180716113,9,6
33,2,14,63,1,32,0,5,9,7,6,180716114,5,7
34,3,15,64,2,33,1,0,10,8,7,180716115,10,8
35,4,16,65,3,34,2,1,0,9,8,180716116,0,8
36,5,17,66,4,35,3,2,0,10,8,180716117,10,9
37,6,18,67,5,36,4,3,1,0,9,180716118,67,3
38,7,19,0,6,37,5,4,2,1,3,180716119,2,8
5,2,8,1,4,9,0,12,13,3,6,180717030,2,1
6,0,9,2,5,10,1,13,14,4,1,180717031,2,3
7,1,10,0,6,11,2,14,15,5,3,180717032,15,8
8,2,11,1,7,12,3,15,0,6,8,180717033,2,1
9,0,12,2,8,13,4,16,1,7,1,180717034,7,9
10,1,13,3,9,14,5,17,2,0,9,180717035,13,2
11,2,0,4,10,15,6,18,3,1,2,180717036,15,5
12,3,1,5,11,0,7,19,4,2,5,180717037,3,1
13,0,2,6,12,1,8,20,5,3,1,180717038,13,0
0,1,3,7,13,2,9,21,6,4,0,180717039,9,6
1,2,4,8,14,3,0,22,7,5,6,180717040,3,5
2,3,5,9,15,0,1,23,8,6,5,180717041,9,3
3,4,6,0,16,1,2,24,9,7,3,180717042,2,6
4,5,7,1,17,2,0,25,10,8,6,180717043,7,2
5,6,0,2,18,3,1,26,11,9,2,180717044,26,7
6,7,1,3,19,4,2,0,12,10,7,180717045,10,9
7,8,2,4,20,5,3,1,13,0,9,180717046,4,3
8,9,3,0,21,6,4,2,14,1,3,180717047,0,3
9,10,4,0,22,7,5,3,15,2,3,180717048,4,2
10,11,0,1,23,8,6,4,16,3,2,180717049,23,4
11,12,1,2,0,9,7,5,17,4,4,180717050,9,5
12,13,2,3,1,0,8,6,18,5,5,180717051,3,3
13,14,3,0,2,1,9,7,19,6,3,180717052,0,3
14,15,4,0,3,2,10,8,20,7,3,180717053,15,1
15,0,5,1,4,3,11,9,21,8,1,180717054,4,4
16,1,6,2,0,4,12,10,22,9,4,180717055,10,7
17,2,7,3,1,5,13,0,23,10,7,180717056,3,3
18,3,8,0,2,6,14,1,24,11,3,180717057,3,1
19,0,9,1,3,7,15,2,25,12,1,180717058,1,3
20,1,10,0,4,8,16,3,26,13,3,180717059,10,2
21,2,0,1,5,9,17,4,27,14,2,180717060,21,0
0,3,1,2,6,10,18,5,28,15,0,180717061,3,1
1,0,2,3,7,11,19,6,29,16,1,180717062,29,8
2,1,3,4,8,12,20,7,0,17,8,180717063,0,8
3,2,4,5,9,13,21,8,0,18,8,180717064,2,1
4,0,5,6,10,14,22,9,1,19,1,180717065,4,0
0,1,6,7,11,15,23,10,2,20,0,180717066,15,5
1,2,7,8,12,0,24,11,3,21,5,180717067,0,5
2,3,8,9,13,0,25,12,4,22,5,180717068,4,8
3,4,9,10,14,1,26,13,0,23,8,180717069,4,1
4,0,10,11,15,2,27,14,1,24,1,180717070,10,2
5,1,0,12,16,3,28,15,2,25,2,180717071,15,7
6,2,1,13,17,4,29,0,3,26,7,180717072,3,8
7,3,2,14,18,5,30,1,0,27,8,180717073,1,7
8,4,3,15,19,6,31,0,1,28,7,180717074,31,6
9,5,4,16,20,7,0,1,2,29,6,180717075,1,7
10,6,5,17,21,8,1,0,3,30,7,180717076,17,3
11,7,6,0,22,9,2,1,4,31,3,180717077,22,4
12,8,7,1,0,10,3,2,5,32,4,180717078,7,2
13,9,0,2,1,11,4,3,6,33,2,180717079,13,0
0,10,1,3,2,12,5,4,7,34,0,180717080,3,3
1,11,2,0,3,13,6,5,8,35,3,180717081,2,2
2,12,0,1,4,14,7,6,9,36,2,180717082,0,2
3,13,0,2,5,15,8,7,10,37,2,180717083,37,9
4,14,1,3,6,16,9,8,11,0,9,180717084,14,1
5,0,2,4,7,17,10,9,12,1,1,180717085,9,7
6,1,3,5,8,18,11,0,13,2,7,180717086,8,4
7,2,4,6,0,19,12,1,14,3,4,180717087,3,9
8,3,5,7,1,20,13,2,15,0,9,180717088,3,1
9,0,6,8,2,21,14,3,16,1,1,180717089,1,9
10,1,7,9,3,22,15,4,17,0,9,180717090,4,7
11,2,8,10,4,23,16,0,18,1,7,180717091,1,9
12,3,9,11,5,24,17,1,19,0,9,180717092,9,2
13,4,0,12,6,25,18,2,20,1,2,180717093,25,5
14,5,1,13,7,0,19,3,21,2,5,180717094,13,3
15,6,2,0,8,1,20,4,22,3,3,180717095,20,6
16,7,3,1,9,2,0,5,23,4,6,180717096,16,0
0,8,4,2,10,3,1,6,24,5,0,180717097,5,9
1,9,5,3,11,4,2,7,25,0,9,180717098,0,9
2,10,6,4,12,5,3,8,26,0,9,180717099,2,0
0,11,7,5,13,6,4,9,27,1,0,180717100,7,2
1,12,0,6,14,7,5,10,28,2,2,180717101,28,8
2,13,1,7,15,8,6,11,0,3,8,180717102,6,6
3,14,2,8,16,9,0,12,1,4,6,180717103,14,1
4,0,3,9,17,10,1,13,2,5,1,180717104,17,4
5,1,4,10,0,11,2,14,3,6,4,180717105,1,1
6,0,5,11,1,12,3,15,4,7,1,180717106,12,5
7,1,6,12,2,0,4,16,5,8,5,180717107,16,7
8,2,7,13,3,1,5,0,6,9,7,180717108,5,6
9,3,8,14,4,2,0,1,7,10,6,180717109,8,2
10,4,0,15,5,3,1,2,8,11,2,180717110,11,9
11,5,1,16,6,4,2,3,9,0,9,180717111,5,1
12,0,2,17,7,5,3,4,10,1,1,180717112,2,2
13,1,0,18,8,6,4,5,11,2,2,180717113,6,5
14,2,1,19,9,0,5,6,12,3,5,180717114,1,2
15,3,0,20,10,1,6,7,13,4,2,180717115,4,9
16,4,1,21,11,2,7,8,14,0,9,180717116,2,5
17,5,2,22,12,0,8,9,15,1,5,180717117,17,0
0,6,3,23,13,1,9,10,16,2,0,180717118,6,1
1,0,4,24,14,2,10,11,17,3,1,180717119,10,6
0,4,18,1,3,6,10,2,7,11,0,180718030,10,6
1,5,19,2,4,7,0,3,8,12,6,180718031,1,0
0,6,20,3,5,8,1,4,9,13,0,180718032,5,4
1,7,21,4,0,9,2,5,10,14,4,180718033,1,0
0,8,22,5,1,10,3,6,11,15,0,180718034,11,8
1,9,23,6,2,11,4,7,0,16,8,180718035,7,7
2,10,24,7,3,12,5,0,1,17,7,180718036,5,6
3,11,25,8,4,13,0,1,2,18,6,180718037,13,5
4,12,26,9,5,0,1,2,3,19,5,180718038,5,4
5,13,27,10,0,1,2,3,4,20,4,180718039,27,2
6,14,0,11,1,2,3,4,5,21,2,180718040,5,8
7,15,1,12,2,3,4,5,0,22,8,180718041,3,5
8,16,2,13,3,0,5,6,1,23,5,180718042,1,8
9,17,3,14,4,1,6,7,0,24,8,180718043,7,7
10,18,4,15,5,2,7,0,1,25,7,180718044,5,4
11,19,5,16,0,3,8,1,2,26,4,180718045,8,6
12,20,6,17,1,4,0,2,3,27,6,180718046,27,9
13,21,7,18,2,5,1,3,4,0,9,180718047,13,0
0,22,8,19,3,6,2,4,5,1,0,180718048,5,8
1,23,9,20,4,7,3,5,0,2,8,180718049,7,5
2,24,10,21,5,0,4,6,1,3,5,180718050,3,9
3,25,11,22,6,1,5,7,2,0,9,180718051,1,5
4,26,12,23,7,0,6,8,3,1,5,180718052,7,4
5,27,13,24,0,1,7,9,4,2,4,180718053,24,3
6,28,14,0,1,2,8,10,5,3,3,180718054,28,1
7,0,15,1,2,3,9,11,6,4,1,180718055,11,7
8,1,16,2,3,4,10,0,7,5,7,180718056,7,8
9,2,17,3,4,5,11,1,0,6,8,180718057,6,9
10,3,18,4,5,6,12,2,1,0,9,180718058,2,7
11,4,19,5,6,7,13,0,2,1,7,180718059,1,9
12,5,20,6,7,8,14,1,3,0,9,180718060,14,6
13,6,21,7,8,9,0,2,4,1,6,180718061,9,5
14,7,22,8,9,0,1,3,5,2,5,180718062,22,2
15,8,0,9,10,1,2,4,6,3,2,180718063,1,5
16,9,1,10,11,0,3,5,7,4,5,180718064,16,0
0,10,2,11,12,1,4,6,8,5,0,180718065,2,2
1,11,0,12,13,2,5,7,9,6,2,180718066,5,6
2,12,1,13,14,3,0,8,10,7,6,180718067,2,0
0,13,2,14,15,4,1,9,11,8,0,180718068,11,8
1,14,3,15,16,5,2,10,0,9,8,180718069,3,2
2,15,0,16,17,6,3,11,1,10,2,180718070,3,6
3,16,1,17,18,7,0,12,2,11,6,180718071,18,4
4,17,2,18,0,8,1,13,3,12,4,180718072,18,3
5,18,3,0,1,9,2,14,4,13,3,180718073,2,6
6,19,4,1,2,10,0,15,5,14,6,180718074,5,8
7,20,5,2,3,11,1,16,0,15,8,180718075,20,1
8,0,6,3,4,12,2,17,1,16,1,180718076,3,3
9,1,7,0,5,13,3,18,2,17,3,180718077,18,7
10,2,8,1,6,14,4,0,3,18,7,180718078,18,9
11,3,9,2,7,15,5,1,4,0,9,180718079,15,5
12,4,10,3,8,0,6,2,5,1,5,180718080,12,0
0,5,11,4,9,1,7,3,6,2,0,180718081,4,3
1,6,12,0,10,2,8,4,7,3,3,180718082,1,0
0,7,13,1,11,3,9,5,8,4,0,180718083,1,3
1,8,14,0,12,4,10,6,9,5,3,180718084,0,3
2,9,15,0,13,5,11,7,10,6,3,180718085,11,6
3,10,16,1,14,6,0,8,11,7,6,180718086,14,4
4,11,17,2,0,7,1,9,12,8,4,180718087,0,4
5,12,18,3,0,8,2,10,13,9,4,180718088,3,3
6,13,19,0,1,9,3,11,14,10,3,180718089,11,7
7,14,20,1,2,10,4,0,15,11,7,180718090,14,1
8,0,21,2,3,11,5,1,16,12,1,180718091,21,2
9,1,0,3,4,12,6,2,17,13,2,180718092,6,6
10,2,1,4,5,13,0,3,18,14,6,180718093,2,1
11,0,2,5,6,14,1,4,19,15,1,180718094,1,6
12,1,3,6,7,15,0,5,20,16,6,180718095,5,7
13,2,4,7,8,16,1,0,21,17,7,180718096,0,7
14,3,5,8,9,17,2,0,22,18,7,180718097,0,7
15,4,6,9,10,18,3,0,23,19,7,180718098,6,2
16,5,0,10,11,19,4,1,24,20,2,180718099,19,5
17,6,1,11,12,0,5,2,25,21,5,180718100,1,2
18,7,0,12,13,1,6,3,26,22,2,180718101,18,0
0,8,1,13,14,2,7,4,27,23,0,180718102,2,5
1,9,2,14,15,0,8,5,28,24,5,180718103,9,1
2,0,3,15,16,1,9,6,29,25,1,180718104,15,3
3,1,4,0,17,2,10,7,30,26,3,180718105,0,3
4,2,5,0,18,3,11,8,31,27,3,180718106,2,1
5,0,6,1,19,4,12,9,32,28,1,180718107,1,3
6,1,7,0,20,5,13,10,33,29,3,180718108,0,3
7,2,8,0,21,6,14,11,34,30,3,180718109,34,8
8,3,9,1,22,7,15,12,0,31,8,180718110,0,8
9,4,10,2,23,8,16,13,0,32,8,180718111,8,5
10,5,11,3,24,0,17,14,1,33,5,180718112,11,2
11,6,0,4,25,1,18,15,2,34,2,180718113,15,7
12,7,1,5,26,2,19,0,3,35,7,180718114,3,8
13,8,2,6,27,3,20,1,0,36,8,180718115,2,2
14,9,0,7,28,4,21,2,1,37,2,180718116,1,8
15,10,1,8,29,5,22,3,0,38,8,180718117,10,1
16,0,2,9,30,6,23,4,1,39,1,180718118,0,1
17,0,3,10,31,7,24,5,2,40,1,180718119,7,5
0,1,13,7,10,30,4,19,5,27,0,180719030,30,5
1,2,14,8,11,0,5,20,6,28,5,180719031,14,2
2,3,0,9,12,1,6,21,7,29,2,180719032,7,8
3,4,1,10,13,2,7,22,0,30,8,180719033,2,5
4,5,2,11,14,0,8,23,1,31,5,180719034,23,7
5,6,3,12,15,1,9,0,2,32,7,180719035,5,0
0,7,4,13,16,2,10,1,3,33,0,180719036,1,7
1,8,5,14,17,3,11,0,4,34,7,180719037,4,8
2,9,6,15,18,4,12,1,0,35,8,180719038,12,6
3,10,7,16,19,5,0,2,1,36,6,180719039,5,5
4,11,8,17,20,0,1,3,2,37,5,180719040,3,7
5,12,9,18,21,1,2,0,3,38,7,180719041,38,9
6,13,10,19,22,2,3,1,4,0,9,180719042,2,5
7,14,11,20,23,0,4,2,5,1,5,180719043,11,2
8,15,0,21,24,1,5,3,6,2,2,180719044,8,0
0,16,1,22,25,2,6,4,7,3,0,180719045,2,5
1,17,2,23,26,0,7,5,8,4,5,180719046,17,1
2,0,3,24,27,1,8,6,9,5,1,180719047,3,2
3,1,0,25,28,2,9,7,10,6,2,180719048,2,5
4,2,1,26,29,0,10,8,11,7,5,180719049,26,3
5,3,2,0,30,1,11,9,12,8,3,180719050,11,6
6,4,3,1,31,2,0,10,13,9,6,180719051,13,8
7,5,4,2,32,3,1,11,0,10,8,180719052,2,3
8,6,5,0,33,4,2,12,1,11,3,180719053,8,0
0,7,6,1,34,5,3,13,2,12,0,180719054,7,1
1,0,7,2,35,6,4,14,3,13,1,180719055,7,2
2,1,0,3,36,7,5,15,4,14,2,180719056,0,2
3,2,0,4,37,8,6,16,5,15,2,180719057,16,7
4,3,1,5,38,9,7,0,6,16,7,180719058,16,9
5,4,2,6,39,10,8,1,7,0,9,180719059,8,6
6,5,3,7,40,11,0,2,8,1,6,180719060,5,1
7,0,4,8,41,12,1,3,9,2,1,180719061,9,8
8,1,5,9,42,13,2,4,0,3,8,180719062,5,2
9,2,0,10,43,14,3,5,1,4,2,180719063,9,0
0,3,1,11,44,15,4,6,2,5,0,180719064,15,5
1,4,2,12,45,0,5,7,3,6,5,180719065,0,5
2,5,3,13,46,0,6,8,4,7,5,180719066,5,1
3,0,4,14,47,1,7,9,5,8,1,180719067,7,6
4,1,5,15,48,2,0,10,6,9,6,180719068,6,8
5,2,6,16,49,3,1,11,0,10,8,180719069,1,6
6,3,7,17,50,4,0,12,1,11,6,180719070,6,0
0,4,8,18,51,5,1,13,2,12,0,180719071,0,0
0,5,9,19,52,6,2,14,3,13,0,180719072,2,6
1,6,10,20,53,7,0,15,4,14,6,180719073,10,2
2,7,0,21,54,8,1,16,5,15,2,180719074,15,9
3,8,1,22,55,9,2,17,6,0,9,180719075,8,1
4,0,2,23,56,10,3,18,7,1,1,180719076,1,9
5,1,3,24,57,11,4,19,8,0,9,180719077,11,5
6,2,4,25,58,0,5,20,9,1,5,180719078,20,7
7,3,5,26,59,1,6,0,10,2,7,180719079,10,8
8,4,6,27,60,2,7,1,0,3,8,180719080,60,4
9,5,7,28,0,3,8,2,1,4,4,180719081,1,8
10,6,8,29,1,4,9,3,0,5,8,180719082,3,7
11,7,9,30,2,5,10,0,1,6,7,180719083,6,9
12,8,10,31,3,6,11,1,2,0,9,180719084,1,7
13,9,11,32,4,7,12,0,3,1,7,180719085,12,6
14,10,12,33,5,8,0,1,4,2,6,180719086,10,1
15,0,13,34,6,9,1,2,5,3,1,180719087,5,8
16,1,14,35,7,10,2,3,0,4,8,180719088,14,2
17,2,0,36,8,11,3,4,1,5,2,180719089,0,2
18,3,0,37,9,12,4,5,2,6,2,180719090,2,8
19,4,1,38,10,13,5,6,0,7,8,180719091,19,0
0,5,2,39,11,14,6,7,1,8,0,180719092,6,6
1,6,3,40,12,15,0,8,2,9,6,180719093,12,4
2,7,4,41,0,16,1,9,3,10,4,180719094,2,0
0,8,5,42,1,17,2,10,4,11,0,180719095,17,5
1,9,6,43,2,0,3,11,5,12,5,180719096,0,5
2,10,7,44,3,0,4,12,6,13,5,180719097,10,1
3,0,8,45,4,1,5,13,7,14,1,180719098,5,6
4,1,9,46,5,2,0,14,8,15,6,180719099,2,5
5,2,10,47,6,0,1,15,9,16,5,180719100,10,2
6,3,0,48,7,1,2,16,10,17,2,180719101,3,1
7,0,1,49,8,2,3,17,11,18,1,180719102,3,6
8,1,2,50,9,3,0,18,12,19,6,180719103,2,2
9,2,0,51,10,4,1,19,13,20,2,180719104,4,5
10,3,1,52,11,0,2,20,14,21,5,180719105,10,0
0,4,2,53,12,1,3,21,15,22,0,180719106,2,2
1,5,0,54,13,2,4,22,16,23,2,180719107,54,3
2,6,1,0,14,3,5,23,17,24,3,180719108,5,6
3,7,2,1,15,4,0,24,18,25,6,180719109,0,6
4,8,3,2,16,5,0,25,19,26,6,180719110,16,4
5,9,4,3,0,6,1,26,20,27,4,180719111,0,4
6,10,5,4,0,7,2,27,21,28,4,180719112,4,3
7,11,6,0,1,8,3,28,22,29,3,180719113,8,5
8,12,7,1,2,0,4,29,23,30,5,180719114,2,4
9,13,8,2,0,1,5,30,24,31,4,180719115,13,1
10,0,9,3,1,2,6,31,25,32,1,180719116,10,0
0,1,10,4,2,3,7,32,26,33,0,180719117,1,1
